sample_id,language,text,sentiment,code_switched_english,english_token_count,word_count,source
sepedi_254,Sepedi,it was wonderful you have so much passion honey its lovely no need to apologize hope you have a lovely friday,positive,True,10,21,Twitter
sesotho_004,Sesotho,ene go bata o mo etela i feel like his tweets would be funnier now that hes not a world leader,positive,True,9,21,Twitter
setswana_297,Setswana,lona bo tshega i hope lo nkemella ge ba ka mpotsa mqundu waka,positive,True,1,13,Twitter
isixhosa_149,isiXhosa,fitmasi kha ubuye kengoku so we can have a waxing date 😂😂🤣,positive,True,5,11,Twitter
setswana_281,Setswana,y all wouldn t be able to talk to me nka swenka botlhoko,neutral,True,2,13,Twitter
sesotho_272,Sesotho,nnyaa tlhe mma ke molwetseerile ere12 ebo gotwe ng ng ya lapeng so ke berekile 2 hours fela i hope le kmso ke tlaa busiwa,positive,True,2,24,Twitter
setswana_024,Setswana,ke ipotsa gore nekee sinkisiwa keng that tweet,neutral,True,1,8,Twitter
isixhosa_245,isiXhosa,sizwedhlomo and at this rate kushoda konke sisenjeni ngempela,neutral,True,2,9,Twitter
isixhosa_131,isiXhosa,sibugx inkinga yami i want to achieve all this in 2 days☹️,negative,True,2,11,Twitter
isixhosa_246,isiXhosa,marvin he’s forever smilinghleli nje ungunqekeinoba ulala iindlathi zibuhlungu🙄,negative,True,1,10,Twitter
sepedi_263,Sepedi,mpho hang those clothes lala and dont say a thing,neutral,True,4,10,Twitter
setswana_011,Setswana,the meal i made for myself hore nka tshola hape,neutral,True,2,10,Twitter
sepedi_298,Sepedi,go fisa kae maar durban re bolawa ke serame so,negative,True,1,10,Twitter
isixhosa_090,isiXhosa,c mphiwes they must send child support refunds will be done after bethuna 😂😂😂,positive,True,5,13,Twitter
sesotho_115,Sesotho,ebile go bata o harvesta metsi a teng ka jojo,neutral,True,1,10,Twitter
sepedi_151,Sepedi,ke mo joetsa nnete gore its one of the girlies,neutral,True,1,10,Twitter
isixhosa_046,isiXhosa,me phelokazi soze ke xandikhona 😳,positive,True,1,5,Twitter
sesotho_173,Sesotho,pila fela make it make sense,neutral,True,1,6,Twitter
isixhosa_053,isiXhosa,this is why ndithuma kemnake umntu makasebenze naye bethuna while evasa umntana i will prepare his lunch mntakabawo,neutral,True,5,18,Twitter
isixhosa_088,isiXhosa,i missed ugogo 😅 she was my fave isencanelengane,positive,True,4,8,Twitter
setswana_179,Setswana,le a mo itse ntate thuso motaung,neutral,True,1,7,Twitter
setswana_041,Setswana,bjale nkane le se no a fihla magole awe a lena la a fihla thaka le se ba poste le ba pipile le difahlego,positive,True,4,24,Twitter
isixhosa_290,isiXhosa,busiswa stemele 😂 kaloku yhihobby umatras apha kuthixa wena usithi my hobby is reading booksthina sithi my hobby is bedding someone,positive,True,4,20,Twitter
isixhosa_243,isiXhosa,just went to back to december 2005 just copped my first lacoste ngishaye ilambada impilo bekuyintokozo at the time,negative,True,4,18,Twitter
sesotho_251,Sesotho,some other teams are busy on window transfer but ya rena e busy e re jesa ke betway,negative,True,2,18,Twitter
setswana_040,Setswana,ijoo kana o rata attention jang the reference mxm nte ke didimale,positive,True,1,12,Twitter
isixhosa_036,isiXhosa,sinomlambo i dont know the pain of loosing a child but ngyakwazi ubunzima bokukhulisa umntwana lapho sowucala uku relaxer n this happen askies mamakhe,negative,True,6,24,Twitter
isixhosa_029,isiXhosa,uthabowisdom kuthiwe you know what youve got a good heartingxaki ndim next thing uyotyisa u thabo enext doorwena dololo ukutyiswa ubanjwe nge jab yeerrr amankazana afundileyo,negative,True,4,26,Twitter
sesotho_189,Sesotho,what if a cummile 8 times pele atla lapeng12 times oo ene ele go gamolela ga mafelo helahakelwe nekere what if,positive,True,5,20,Twitter
setswana_220,Setswana,kana ha ole mo true love ga o reetse akere,positive,True,1,10,Twitter
setswana_111,Setswana,it s not giving mara re tla reng go tlhopha bothuli madonsela,negative,True,2,12,Twitter
isixhosa_181,isiXhosa,mvelasep what kind of nyanga are you you already predicted 2033 manje wena have you done predictions for your own life,neutral,True,9,20,Twitter
sepedi_148,Sepedi,problem yagao o rata sunnyside too much,positive,True,2,7,Twitter
sepedi_147,Sepedi,not maputla looking like ghabadia,negative,True,2,5,Twitter
isixhosa_275,isiXhosa,solphendukaa hai kabi bahlali u jst cant with my child soze klkkunganuka kungabolanga,neutral,True,2,13,Twitter
isixhosa_063,isiXhosa,zeencle m lona what if doro le innos friendship ends and then go ba le friendship feud engwe mara anyways nna ke ready for izindaba👀,positive,True,3,25,Twitter
sesotho_046,Sesotho,i absolutely love working with khetha what a communicating king,positive,True,4,10,Twitter
sesotho_103,Sesotho,ne ke so hlahe ngwanana wena o sa bua ka dilemo,positive,True,1,11,Twitter
isixhosa_032,isiXhosa,aya dladla 🤣🤣🤣they dont care uziphe ixesha n listen to their conversations ba lapha emhlabeni 4 ubumnandi qha,negative,True,3,17,Twitter
isixhosa_055,isiXhosa,letoabarosemary shia legodi nami ngicela ibackdoor hook up please,neutral,True,1,9,Twitter
isixhosa_225,isiXhosa,chumiesa sundi force’a kaloku 🌚,positive,True,1,5,Twitter
setswana_060,Setswana,ke batla ale six kamoso phakela bubbles please,positive,True,1,8,Twitter
sesotho_164,Sesotho,really beautiful but nna ko my wedding tlabe golla makoti ka lapeng re khutjitje khutji khutji khutji so akitsi hey,positive,True,4,20,Twitter
sepedi_187,Sepedi,peace a se dilo tsao nhe,neutral,True,1,6,Twitter
setswana_009,Setswana,no maarn abantu baka facebook,positive,True,1,5,Twitter
sepedi_144,Sepedi,funda phela nawe i cant repeat myself,negative,True,2,7,Twitter
setswana_152,Setswana,farming herbs is not as easy as it seems im going through a lot di ntira jang di seedling,negative,True,5,19,Twitter
isixhosa_082,isiXhosa,not 45kgs saying ngicela ihot dog and chips now i must peel amazambane and fry them kodwa zalani anginamona,negative,True,6,19,Twitter
sepedi_198,Sepedi,slade sa batho se robetse is the funniest shit ive ever heard on a twitter space,neutral,True,3,16,Twitter
setswana_284,Setswana,she s in school o itse rragwe ngwana bogolo,neutral,True,2,9,Twitter
sepedi_280,Sepedi,first time in my life a gent im with goes out partying and i dont get shxt worried nah o ntsa etsang le bo mang wo,neutral,True,5,26,Twitter
sepedi_294,Sepedi,my weekend starts on thursday so re tlo bolela monday ke re ke le botse esale ka pela,neutral,True,2,18,Twitter
isixhosa_189,isiXhosa,zsimayi lindiwesisulusa you forgot about zizi kodwa and gwede mantashe mhlekazi,positive,True,2,11,Twitter
sesotho_101,Sesotho,heloo cada ke mametse kele bloemfontein le my husband karabelo mosotho kha bochabela kha,neutral,True,1,14,Twitter
sepedi_123,Sepedi,i was probably like this maabane luckily i was home,negative,True,7,10,Twitter
sepedi_203,Sepedi,ebe ba go botsise gore why o rata di sugar mommy,positive,True,1,11,Twitter
setswana_236,Setswana,gout gout ga a bate ke apara size 32 kana jaanong,positive,True,1,10,Twitter
sepedi_247,Sepedi,a re bakgotsi ba baka ketloba kenya ka plastiking keba behelle kwana,negative,True,1,12,Twitter
isixhosa_240,isiXhosa,mpedi86 haw ngeke soze i’ll one of the nola’s some of them are nice,neutral,True,4,16,Twitter
sesotho_085,Sesotho,rekopa hobo a that smile hle,positive,True,3,6,Twitter
setswana_255,Setswana,m dimo ore file sbaka sone se s baka kese s tla setswa go modimo are bueng,negative,True,1,17,Twitter
sepedi_220,Sepedi,so very short lisa we hope your beautiful family will continue supporting each other,positive,True,6,14,Twitter
setswana_042,Setswana,ao ntate lekota did malema allow them near the microphone,positive,True,3,10,Twitter
sepedi_002,Sepedi,go lorile pleasure a rwele ring not wena mjolo wa trapa,neutral,True,2,11,Twitter
sepedi_113,Sepedi,i saw mo di comments ek het net gesien ke lesepa la motho,positive,True,1,13,Twitter
setswana_099,Setswana,3 points in the bag bopha bhakabhaka,neutral,True,1,6,Twitter
isixhosa_052,isiXhosa,sosh lwana honestlyit looks like a certain poisonous something something 😭soze ngayishutha mina🤣,negative,True,2,13,Twitter
isixhosa_179,isiXhosa,nhlanhlathembah khona khona laim sure sekhona osecele inamba inkinga nje ukuthola umuntu onama good intentions,neutral,True,1,15,Twitter
sesotho_142,Sesotho,your list is piss coz thuso is not on there,negative,True,5,10,Twitter
setswana_064,Setswana,i m so lost about the bomra kgang,negative,True,3,8,Twitter
isixhosa_297,isiXhosa,recovery run runningwithtumisole fetchyourbody2022 i met umxhosa wakuthi then everything started 2 make sense bethunana😂,positive,True,1,14,Twitter
sesotho_018,Sesotho,good night ulale kahle busuku benzolo robala hantle goeie naghave a fantabulous thursday evening and sleep well,neutral,True,4,17,Twitter
setswana_049,Setswana,ake sigulise labo clever baka gb whatsapp text him or her uthi phuma sengifikile bese uya ku delete for everyone ngokushesha kuvele kunyiwe,negative,True,1,23,Twitter
setswana_110,Setswana,volcano ah malome that s a very bad name from today kgosi ke volcano,positive,True,5,14,Twitter
isixhosa_073,isiXhosa,mercychauke9 ekugcineni you want the activity vele 🫣,neutral,True,2,7,Twitter
setswana_028,Setswana,jaanong keng a re eiffel tower ya n y marathon,neutral,True,1,10,Twitter
setswana_033,Setswana,ga ke batle cod payflex is my new bestie or ke patala maar alles once off electronically,positive,True,3,17,Twitter
isixhosa_272,isiXhosa,one thing about me i’ll call umzali because ungumzali 😉,positive,True,3,10,Twitter
isixhosa_207,isiXhosa,africanmannnn ntandosgudla i think ezam leyngane eng’khuluma ngazo,neutral,True,1,9,Twitter
setswana_196,Setswana,kgang ke motorcycle he knows every detail,positive,True,1,7,Twitter
setswana_046,Setswana,miles wee nna i love you therra gape i can t live without you re dira jang,positive,True,6,17,Twitter
isixhosa_113,isiXhosa,chrisexcel102 wish someone could just inform him that as a country asivani nabantu abaziphethe ubuphara aziphathe kakuhle,positive,True,4,17,Twitter
sesotho_257,Sesotho,pedros daar ba rekisa maebana a etsang re be horny ke letswai tota,positive,True,2,13,Twitter
setswana_082,Setswana,yannong why o rasa sa goa ma 210 a mo gae a tshwere mama sentle,negative,True,3,14,Twitter
sesotho_278,Sesotho,dumela moratuwa i robetse hantle,positive,True,1,5,Twitter
sesotho_225,Sesotho,tsela eo ho chesang ka eona ho ntse ho na le motho a tlo robala a sa hlapa,positive,True,2,18,Twitter
isixhosa_160,isiXhosa,teezer lol as she should but uxolo😂😂,positive,True,4,7,Twitter
sesotho_241,Sesotho,watching rn at work nahana,neutral,True,1,5,Twitter
setswana_149,Setswana,i m trying to understand as to where did you get the 8 years from because before pitso mosimane mamelodi sundowns won nedbank cup in 2008,positive,True,6,24,Twitter
isixhosa_210,isiXhosa,ncncnc even though kanene pha emsebenzini same quarter ndikhe ndathukwa ndagcwaliselwa ndingenatyala ey bethuna but still performed so well 🥹,negative,True,3,19,Twitter
sesotho_185,Sesotho,january so far e ntse e ntsoere hantle,negative,True,1,8,Twitter
sepedi_096,Sepedi,a flower si beautiful naledi mogadime,positive,True,1,6,Twitter
isixhosa_121,isiXhosa,sjmauryy if someone interests you that much uyamngena…the rest keh uyobona phambili😹,positive,True,5,13,Twitter
sesotho_264,Sesotho,4202 o hlahile ka borena ka mara a maholo,positive,True,1,8,Twitter
setswana_143,Setswana,it was phoso ya mistake please now you ll think i m kgosi,negative,True,6,13,Twitter
setswana_264,Setswana,ke se ke utlwilejesu ha u mpitsau mpona ke lahlehileu re oa mpholosa e ke dumetsenthole morenantlhatswe nthlakudisiseke be motle le nna,positive,True,1,22,Twitter
setswana_292,Setswana,hahahaha i understand ka10 ke betsa the second skafthini,neutral,True,2,9,Twitter
isixhosa_139,isiXhosa,that bubble yintoni le ukuyo let’s meet at our spot,negative,True,2,11,Twitter
sepedi_207,Sepedi,serati sa ka mo gae or ra chommie ya ka it means kgale o ba eyile,neutral,True,2,16,Twitter
sesotho_093,Sesotho,re le thusa ho khetha le ho reka masela a matle,positive,True,1,11,Twitter
setswana_195,Setswana,nnyaa a ree beele next time,neutral,True,1,6,Twitter
setswana_271,Setswana,crush yame yone gagona hae tsenanag teng mo di review love it,positive,True,2,12,Twitter
sesotho_098,Sesotho,i feel for your kids nahana your dad saying such in this economy,negative,True,5,13,Twitter
setswana_167,Setswana,me o tshega mo go tse neng kere ko ra lesa maabane,neutral,True,1,12,Twitter
isixhosa_200,isiXhosa,let’s not forget who kabza de small is kaloku majimboz,neutral,True,3,11,Twitter
isixhosa_129,isiXhosa,crypto monnk myanc wiii labo… bahlulwa umsebenzi why mele kube namaveteran on these big companies thina esasingekho kumzabalazo ngeke sizinuke lezaykhundla,negative,True,2,21,Twitter
setswana_043,Setswana,e palama makhubu a radio tshipi ya majeremane 809 audio bouquet mahikeng,neutral,True,1,11,Twitter
setswana_013,Setswana,o tsene ke phefo go fi a,neutral,True,1,7,Twitter
isixhosa_061,isiXhosa,khosi please go to yemi abegbbtitans,neutral,True,1,6,Twitter
setswana_126,Setswana,izolo at this time bese ngibheke ekhaya aibo,neutral,True,1,8,Twitter
setswana_084,Setswana,eish o tlo mpoledisa thata,negative,True,1,5,Twitter
sepedi_099,Sepedi,potso e thata hakaalo it is what it is man,neutral,True,5,10,Twitter
setswana_205,Setswana,tshela mafura a atchaar once,negative,True,1,5,Twitter
sesotho_107,Sesotho,mathata ke go tsenya modimo mo dilong tse a sa di itseng,negative,True,1,12,Twitter
sesotho_203,Sesotho,ke tseba hantle mathata aka a o thabisa,positive,True,1,8,Twitter
isixhosa_172,isiXhosa,mosaroccoii wena uzawuthola kanjani umsebenzi ngesingisi esigamuke so,neutral,True,1,8,Twitter
isixhosa_157,isiXhosa,jenni did bbl kutheni kengku esisi shwapa,neutral,True,1,7,Twitter
isixhosa_030,isiXhosa,kutheni ingathi ugezeleka a bit too much njena umicah,neutral,True,2,9,Twitter
setswana_180,Setswana,kante ga o ikolota mme osena madi a go ituela o ira jang,negative,True,1,13,Twitter
sepedi_201,Sepedi,lol tjoo bathong wena wa rasa ai byyee nagana fela porridge ke ya bana,positive,True,1,14,Twitter
sepedi_135,Sepedi,o kile a re his life is danger,neutral,True,2,8,Twitter
isixhosa_152,isiXhosa,i’m too old to be waking up alone😭 lixesha loba nditshate okanye ndihlalisane eli,negative,True,2,15,Twitter
sepedi_041,Sepedi,ake happy ka mokhaba waka,positive,True,1,5,Twitter
isixhosa_118,isiXhosa,inoba what is life na sana,neutral,True,2,6,Twitter
sepedi_231,Sepedi,batho ba modimo whats going on here,positive,True,1,7,Twitter
sesotho_079,Sesotho,check on him hoseng le mofe metsi a tsoekere,positive,True,1,9,Twitter
sepedi_289,Sepedi,halala o nale motho theres hope for me also,negative,True,1,9,Twitter
sesotho_119,Sesotho,disinformation and misinformation ke eona ntho eo mohlomphehi a etsang,negative,True,2,10,Twitter
sesotho_092,Sesotho,load shedding ya hoseng when we are supposed to get ready for work ke masepa a fetang,negative,True,5,17,Twitter
sesotho_293,Sesotho,nxu stru o ja december fela knowing bana ba boela skolong and u wont find money motlhofo january,negative,True,2,18,Twitter
isixhosa_187,isiXhosa,veejay jacobs chomi i thought ndine ngxaki thanks for this,neutral,True,3,10,Twitter
setswana_048,Setswana,wait rainbow is cheaper than legae,neutral,True,2,6,Twitter
sesotho_221,Sesotho,manyalo a mo lapeng are gonna empty my account ke ya go ja birthday ke sa ithekela le yone cake ya spar ka november,negative,True,4,24,Twitter
sepedi_065,Sepedi,eish yeah neah mare i will talk about it more ke excited,negative,True,5,12,Twitter
sepedi_015,Sepedi,enjoy mama hope your boy is gonna watch 1 on sunday school holidays are here,negative,True,5,14,Twitter
isixhosa_165,isiXhosa,oluchy inkinga ilobhuti lo 🍆 he stands up when umlingani wakhe is around 🍑,positive,True,3,12,Twitter
sesotho_193,Sesotho,are re tsene jang ko lapeng,neutral,True,1,6,Twitter
sesotho_080,Sesotho,where are you based thuso,neutral,True,3,5,Twitter
sepedi_188,Sepedi,happy birthday o gole o lekane le tlou,negative,True,1,8,Twitter
setswana_164,Setswana,a gona bolwetsi mo fela re kopana le tsona ko matangwaneng healthy this one,positive,True,2,14,Twitter
sepedi_217,Sepedi,especially ga ke bona bashimoney thank you my nkels,positive,True,3,9,Twitter
setswana_192,Setswana,mme gone hel a kwete wa bo a tlhwahetse ne bathong go nna le merero hela e serious kana jang,negative,True,2,20,Twitter
isixhosa_177,isiXhosa,uluyanda gama bafo khandifake ezi taxinindifuna le line yase riverside viewill help you with excel 😂😂,negative,True,1,15,Twitter
setswana_279,Setswana,and my favourite season goree re bona sentle go sena di jacket,positive,True,2,12,Twitter
sesotho_038,Sesotho,wena hao mpone a motle kabo kgutshwane okare ntho ya bosiu nxa,positive,True,1,12,Twitter
setswana_120,Setswana,ke tla go check a phakela tsenya mo skaftini hoo,neutral,True,1,10,Twitter
sepedi_296,Sepedi,from kgale actually but all i get is dissapointments,negative,True,3,9,Twitter
isixhosa_117,isiXhosa,1 segaetshom jonga im already planning my umembeso😭😭,negative,True,2,7,Twitter
sesotho_156,Sesotho,who are you in anc position thuso,neutral,True,3,7,Twitter
setswana_216,Setswana,i finally found my omang after a whole month kesa itse ko ateng phakalane police station ntse bamo mpeetse sentle,positive,True,4,20,Twitter
sepedi_270,Sepedi,the removal of all over the age 56le ba eseng cabinet allof kamoka zonke,neutral,True,2,14,Twitter
isixhosa_096,isiXhosa,lejaka1 buhle mahlangu1 futhi i really cant sibadala kangaka kodwa uyasisanganisa😂😂😂,positive,True,3,11,Twitter
sepedi_202,Sepedi,for someone who spends a lot of time on facebook this one has zero posts and photos on facebookprofile ya gagwe e kare sepoko,negative,True,5,24,Twitter
sepedi_162,Sepedi,thats why kene ke thapa ka metsi a sediba a kopantsweng le mmu wa mabitla neke sa batle one masepa a,negative,True,4,21,Twitter
setswana_130,Setswana,go bosigo bathong a go robalweng,neutral,True,1,6,Twitter
sesotho_102,Sesotho,someone just won against sizwe ha ke tsebe haeba u se u e bone,positive,True,1,14,Twitter
setswana_103,Setswana,kaizer chiefs e tlhoka gore ba reka nama ya ostrich from moleko grills batla winna i kid you not,positive,True,3,19,Twitter
isixhosa_230,isiXhosa,grand master m you are a very good actor kaloku wenandiyakwazi,neutral,True,5,11,Twitter
sesotho_266,Sesotho,fubeng sa hae kajeno kea hatolohachee hake hloke lethoke bolokehile my moms wake up tune,negative,True,1,15,Twitter
isixhosa_122,isiXhosa,thato nmv it said jonga mna,negative,True,1,6,Twitter
isixhosa_126,isiXhosa,this is unacceptable nam angwathandi amasi bhut this no,neutral,True,4,9,Twitter
isixhosa_205,isiXhosa,mthojileka caba pregnancy izisa ingxaki in a relationship,negative,True,1,8,Twitter
sepedi_206,Sepedi,they made sure gore no one misses it,neutral,True,3,8,Twitter
sepedi_035,Sepedi,sester just 1 glass fela then back inside the casket i will save you a glass ha go nale mokete ha moagi,neutral,True,6,21,Twitter
setswana_176,Setswana,akhekho bhutwam ukhona ozvela bese uthi uyahlanganisa kube neytori uzomuzwa ethi indaba lento oyfuna isedurban and lomjita uspaane richards bay,neutral,True,1,20,Twitter
sesotho_209,Sesotho,at the end mosebetsi o ea phethahala,positive,True,1,7,Twitter
isixhosa_284,isiXhosa,just got home from gym and i actually want to pass out and sleep ndivuke ngomso at 6am,neutral,True,6,18,Twitter
sepedi_092,Sepedi,yo aowa this is beyond shocking,negative,True,2,6,Twitter
setswana_298,Setswana,one day retloba araba ene gwase be monate plus they don t like go butsisa nnete,negative,True,3,16,Twitter
sesotho_265,Sesotho,thuso motaung makes such impactful radio he literally helps people everyday on that show ha khethe nku ka pere,positive,True,2,19,Twitter
setswana_177,Setswana,hey wena if you re serious with football you ll get us a gk am tired o nale bothata mo setlopheng se,negative,True,7,22,Twitter
sepedi_242,Sepedi,maybe shes making sure gori di kgomo tsa family di sala ko lapeng,neutral,True,2,13,Twitter
sepedi_014,Sepedi,sepedi ga se tshwenye se no nyaka o nale kgahlego mo go sona first assignment translate what i said above,positive,True,3,20,Twitter
sesotho_016,Sesotho,ke nahana ke otluoe i date guys ba sa rateng bolo helek,neutral,True,1,12,Twitter
setswana_001,Setswana,also these noodles bang di gaisa rubbish ya maggi,neutral,True,1,9,Twitter
sesotho_088,Sesotho,i was taught to greet people i come across while still young so kea dumedisa haholo,positive,True,5,16,Twitter
sepedi_167,Sepedi,kgale ko gopotse chomi my friend,neutral,True,2,6,Twitter
setswana_241,Setswana,mme waitse lenna mahura a vaseline a ntsaya sentle letlalo la me at least le borethe,neutral,True,3,16,Twitter
sepedi_021,Sepedi,the most convenient system baya go tswala gosele gone ha,positive,True,2,10,Twitter
setswana_047,Setswana,don t fold ausi folding is for clothes,neutral,True,1,8,Twitter
isixhosa_255,isiXhosa,lizanjee funeka singavumi ukuvalelwa this time ngekhe kaloku😭,negative,True,1,8,Twitter
setswana_232,Setswana,is net o tshameka le dipatla ko pirates,neutral,True,1,8,Twitter
sesotho_263,Sesotho,money chelete gelt imali zaka le dickson mthondo,neutral,True,1,8,Twitter
isixhosa_271,isiXhosa,nandemabulu ngicela ungiphe your plug 😂,positive,True,1,5,Twitter
setswana_087,Setswana,yoh i couldn t even finish reading the list without feeling ashamed yesses kante rona reetsa eng ka matsoho arona,negative,True,3,20,Twitter
isixhosa_058,isiXhosa,love you loads ke bethunana🙃❤️,positive,True,2,5,Twitter
sepedi_190,Sepedi,bo im 25 no kidsplease write mileage of ur alsolena le wetsa batho kadi swimming pool shame,positive,True,1,16,Twitter
isixhosa_076,isiXhosa,collen km she switched from star to dove then boom hoe mode,neutral,True,1,12,Twitter
setswana_100,Setswana,ma 74 a dira tiro e ntle thata,positive,True,1,7,Twitter
sesotho_211,Sesotho,dawg ever since he cane and kana o gorogile ka injury dieman he needs to move on or retire idc just need him out my club,negative,True,6,26,Twitter
isixhosa_183,isiXhosa,busani mtalanam soze in gunners we trust,neutral,True,1,7,Twitter
sesotho_175,Sesotho,it feels so good to be a mosotho today,positive,True,6,9,Twitter
setswana_257,Setswana,let me take this opportunity ya go tshega ke tshege goreee,positive,True,2,11,Twitter
setswana_148,Setswana,eish this ts galaxy ke nou ko pitoli anyway am sundowns supporter re shapa batho botlhoko,positive,True,3,16,Twitter
sepedi_253,Sepedi,life is boring without football bona motho o robala early yang,negative,True,1,11,Twitter
sepedi_022,Sepedi,ba tlabile ngwana shem sorry hle,negative,True,1,6,Twitter
sesotho_160,Sesotho,so now i am late ke sebetsana le toilet and ho ipeha hantle,positive,True,5,13,Twitter
sepedi_277,Sepedi,so the trio bayakhala about food coz the ladies are refusing to cook and bona balambile abanazandla yini who will cook for them next week,negative,True,8,25,Twitter
isixhosa_056,isiXhosa,how will she then spend her allowance soze ebe ndim,neutral,True,3,10,Twitter
sesotho_086,Sesotho,thuso will forever self sabotage now hes gonna lose his job because he couldnt mind his business,negative,True,5,17,Twitter
setswana_206,Setswana,are we going to get a new poso handle out of this new development,neutral,True,4,14,Twitter
sesotho_044,Sesotho,dintho di palamane mos kamona lol,positive,True,1,6,Twitter
setswana_170,Setswana,kana rragwe lebz is my person hey he s in town briefly and ke happy gore,positive,True,5,16,Twitter
sepedi_131,Sepedi,eh i need a car that does a to z fela nna,negative,True,5,12,Twitter
setswana_272,Setswana,wa itsapa kana benefits di dintsi will do,positive,True,2,8,Twitter
isixhosa_224,isiXhosa,cabanga phela ngoba it’s not friday today 🥴,negative,True,3,8,Twitter
sepedi_088,Sepedi,makhadzi on saturday night sunday morning i have a photo shoot ha gona go iponatsa akere,positive,True,5,16,Twitter
sesotho_031,Sesotho,this is the only way it is done ladies and gentlemen way to an innovative lesotho khetha ka nepotsoao la eona ke pitsa ea sesotho,positive,True,9,25,Twitter
sesotho_167,Sesotho,ke nahana ke char from the onions or lets just say aesthetics and call it,neutral,True,5,15,Twitter
sepedi_122,Sepedi,wa bo o ntshimolla akere a ntse a lela jaana,negative,True,2,10,Twitter
isixhosa_145,isiXhosa,blessing xaba nodangala4 thetruthpanther some kids only eat at school and i dont even think they eat amasi monfri such a behavior can not be promoted,neutral,True,10,26,Twitter
isixhosa_196,isiXhosa,stemyhun jonga one thing about my home town bahle va i have exact same experience xa ndize apho🙆🏾‍♀️🙆🏾‍♀️🙆🏾‍♀️❤️‍🔥❤️‍🔥 ndiyakuva mna 🤞🏾,positive,True,4,20,Twitter
isixhosa_231,isiXhosa,kabeezy29 ngyabonga dali wami ❤️❤️❤️ but as msaki would say “ubomi abumanga” impilo kuzomele iqhubeke 🥺🥺,positive,True,2,14,Twitter
setswana_261,Setswana,bonolo said he wants a spider-man themed birthday party safe to say happy 4th birthday boy,positive,True,3,17,Twitter
isixhosa_227,isiXhosa,aphelelejody kanya kb jonga passport dusted visa loading and contract loading asobe ndive ngani rha,negative,True,1,15,Twitter
